datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
1999-03-30,86.7351,99956.91410000001,6.5,100043.64920000001,1.2083871568702165e-05,1.0004364919999975,0.000256880000000681
1999-03-31,86.88620000000002,99956.91410000001,6.5,100043.8003,1.510340748245298e-06,1.0004380029999975,0.0002553690000006714
1999-04-01,87.1884,99956.91410000001,6.5,100044.10250000001,3.0206769345841877e-06,1.0004410249999978,0.0002523470000004302
1999-04-05,89.60610000000001,99956.91410000001,6.5,100046.52020000001,2.4166342039055877e-05,1.0004652019999978,0.0002281700000004161
1999-04-06,91.87270000000001,99956.91410000001,6.5,100048.78680000002,2.2655460634402047e-05,1.0004878679999978,0.00020550400000041158
1999-04-07,89.7572,99956.91410000001,6.5,100046.6713,-2.1144684185347984e-05,1.0004667129999976,0.00022665900000062855
1999-04-08,89.15270000000001,99956.91410000001,6.5,100046.06680000002,-6.0421800358589905e-06,1.0004606679999977,0.0002327040000005276
1999-04-09,88.85049999999998,99956.91410000001,6.5,100045.76460000001,-3.020608502324329e-06,1.0004576459999976,0.00023572600000054678
1999-04-12,87.6417,99956.91410000001,6.5,100044.5558,-1.2082470505769827e-05,1.0004455579999976,0.0002478140000006235
1999-04-13,83.71290000000002,99956.91410000001,6.5,100040.62700000001,-3.927050271324006e-05,1.0004062699999976,0.00028710200000059416
1999-04-14,85.90379999999999,99956.91410000001,6.5,100042.81790000001,2.19001026453558e-05,1.0004281789999976,0.0002651930000006075
1999-04-15,86.43290000000002,99956.91410000001,6.5,100043.34700000001,5.2887354744513004e-06,1.0004334699999975,0.0002599020000007002
1999-04-16,85.6773,99956.91410000001,6.5,100042.5914,-7.552726119852693e-06,1.0004259139999974,0.00026745800000083086
1999-04-19,81.8996,99956.91410000001,6.5,100038.81370000001,-3.776091709661866e-05,1.0003881369999974,0.00030523500000079196
1999-04-20,82.35299999999998,99956.91410000001,6.5,100039.26710000001,4.532240869714599e-06,1.0003926709999975,0.00030070100000068045
1999-04-21,83.1085,99956.91410000001,6.5,100040.02260000001,7.552034535063257e-06,1.0004002259999976,0.0002931460000006325
1999-04-22,87.9439,99956.91410000001,6.5,100044.85800000001,4.833465521425495e-05,1.0004485799999976,0.0002447920000006043
1999-04-23,94.7437,99956.91410000001,6.5,100051.65780000002,6.796751113391508e-05,1.0005165779999976,0.00017679400000059076
1999-04-26,98.9747,99956.91410000001,6.5,100055.88880000002,4.2288154869618566e-05,1.0005588879999976,0.0001344840000006009
1999-04-27,110.6099,99956.91410000001,6.5,100067.524,0.00011628700858623553,1.0006752399999974,1.813200000078119e-05
1999-04-28,106.52999999999999,99956.91410000001,6.5,100063.44410000001,-4.07714694729e-05,1.0006344409999974,5.893100000076146e-05
1999-04-29,103.96119999999999,99956.91410000001,6.5,100060.87530000001,-2.5671712812758152e-05,1.0006087529999976,8.46190000005631e-05
1999-04-30,111.21430000000001,99956.91410000001,6.5,100068.12840000002,7.248687339833637e-05,1.0006812839999977,1.2088000000520793e-05
1999-05-03,119.82740000000001,99956.91410000001,6.5,100076.7415,8.607236027802223e-05,1.0007674149999977,0.0
1999-05-04,112.4231,99956.91410000001,6.5,100069.33720000001,-7.39862218634979e-05,1.0006933719999977,7.40429999999126e-05
1999-05-05,113.632,99956.91410000001,6.5,100070.5461,1.2080623633892174e-05,1.000705460999998,6.195399999975315e-05
1999-05-06,107.5877,99956.91410000001,6.5,100064.50180000001,-6.0400389880532757e-05,1.000645017999998,0.00012239699999971876
1999-05-07,110.91210000000001,99956.91410000001,6.5,100067.82620000001,3.322257084370506e-05,1.0006782619999979,8.915299999978643e-05
1999-05-10,109.401,99956.91410000001,6.5,100066.3151,-1.5100757729924474e-05,1.000663150999998,0.000104263999999743
1999-05-11,108.19219999999999,99956.91410000001,6.5,100065.10630000001,-1.2079989143098935e-05,1.0006510629999978,0.00011635199999981971
1999-05-12,112.4231,99956.91410000001,6.5,100069.33720000001,4.228147209794919e-05,1.0006933719999977,7.40429999999126e-05
1999-05-13,111.6676,99956.91410000001,6.5,100068.58170000001,-7.549765204228898e-06,1.0006858169999977,8.159799999996054e-05
1999-05-14,107.2856,99956.91410000001,6.5,100064.19970000001,-4.3789968095397924e-05,1.0006419969999978,0.00012541799999987724
1999-05-17,107.2856,99956.91410000001,6.5,100064.19970000001,0.0,1.0006419969999978,0.00012541799999987724
1999-05-18,109.401,99956.91410000001,6.5,100066.3151,2.1140427908683534e-05,1.0006631509999977,0.00010426399999996505
1999-05-19,109.24989999999998,99956.91410000001,6.5,100066.164,-1.5099986429012446e-06,1.0006616399999977,0.00010577499999997464
1999-05-20,102.75229999999999,99956.91410000001,6.5,100059.6664,-6.493303770493952e-05,1.0005966639999977,0.000170750999999969
1999-05-21,106.2278,99956.91410000001,6.5,100063.1419,3.4734275308423435e-05,1.0006314189999979,0.00013599599999980505
1999-05-24,101.39240000000001,99956.91410000001,6.5,100058.3065,-4.8323487631729556e-05,1.0005830649999978,0.00018434999999983326
1999-05-25,100.33459999999998,99956.91410000001,6.5,100057.24870000001,-1.0571835932449147e-05,1.000572486999998,0.00019492799999976107
1999-05-26,106.52999999999999,99956.91410000001,6.5,100063.44410000001,6.19185524335375e-05,1.0006344409999979,0.00013297399999978587
1999-05-27,105.17,99956.91410000001,6.5,100062.08410000001,-1.3591377073129962e-05,1.000620840999998,0.00014657399999973286
1999-05-28,106.52999999999999,99956.91410000001,6.5,100063.44410000001,1.3591561801140628e-05,1.0006344409999979,0.00013297399999978587
1999-06-01,108.34330000000001,99956.91410000001,6.5,100065.2574,1.8121502975532167e-05,1.0006525739999979,0.00011484099999981012
1999-06-02,112.5742,99956.91410000001,6.5,100069.48830000001,4.2281408252353714e-05,1.000694882999998,7.253199999968096e-05
1999-06-03,114.68969999999999,99956.91410000001,6.5,100071.60380000001,2.1140309957923265e-05,1.000716037999998,5.1376999999686035e-05
1999-06-04,116.3519,99956.91410000001,6.5,100073.266,1.661010653242201e-05,1.000732659999998,3.475499999971987e-05
1999-06-07,118.3163,99956.91410000001,6.5,100075.23040000001,1.9629618164040963e-05,1.000752303999998,1.5110999999734531e-05
1999-06-08,115.29419999999999,99956.91410000001,6.5,100072.20830000001,-3.0198281711912855e-05,1.0007220829999979,4.533199999978699e-05
1999-06-09,117.1074,99956.91410000001,6.5,100074.0215,1.8118916638165672e-05,1.0007402149999978,2.7199999999893976e-05
1999-06-10,116.3519,99956.91410000001,6.5,100073.266,-7.549411812135531e-06,1.0007326599999977,3.4754999999941916e-05
1999-06-11,112.27200000000002,99956.91410000001,6.5,100069.1861,-4.076913008910221e-05,1.0006918609999977,7.555399999992218e-05
1999-06-14,109.85430000000001,99956.91410000001,6.5,100066.76840000002,-2.4160284441410163e-05,1.0006676839999977,9.973099999993629e-05
1999-06-15,111.36540000000001,99956.91410000001,6.5,100068.2795,1.51009173590122e-05,1.0006827949999977,8.461999999997971e-05
1999-06-16,115.8985,99956.91410000001,6.5,100072.8126,4.530006933922692e-05,1.0007281259999978,3.9288999999831375e-05
1999-06-17,112.1209,99956.91410000001,6.5,100069.035,-3.774851432525317e-05,1.0006903499999977,7.706499999993177e-05
1999-06-18,113.9342,99956.91410000001,6.5,100070.84830000001,1.8120490519413224e-05,1.0007084829999977,5.893199999995602e-05
1999-06-21,112.4231,99956.91410000001,6.5,100069.33720000001,-1.5100301692938523e-05,1.0006933719999977,7.40429999999126e-05
1999-06-22,109.7032,99956.91410000001,6.5,100066.61730000001,-2.7180154042238946e-05,1.0006661729999977,0.00010124199999994588
1999-06-23,105.62340000000002,99956.91410000001,6.5,100062.5375,-4.07708395675499e-05,1.0006253749999976,0.00014204000000006545
1999-06-24,102.299,99956.91410000001,6.5,100059.21310000001,-3.3223223026901394e-05,1.0005921309999977,0.00017528399999999777
1999-06-25,101.9968,99956.91410000001,6.5,100058.9109,-3.0202116391153666e-06,1.0005891089999976,0.00017830600000001695
1999-06-28,102.9034,99956.91410000001,6.5,100059.8175,9.060662282234233e-06,1.0005981749999975,0.00016924000000018147
1999-06-29,109.7032,99956.91410000001,6.5,100066.61730000001,6.795734961251299e-05,1.0006661729999975,0.00010124200000016792
1999-06-30,111.96979999999999,99956.91410000001,6.5,100068.88390000002,2.2650910574961713e-05,1.0006888389999975,7.85760000001634e-05
1999-07-01,109.5521,99956.91410000001,6.5,100066.46620000001,-2.4160357403602006e-05,1.0006646619999975,0.00010275300000017751
1999-07-02,111.96979999999999,99956.91410000001,6.5,100068.88390000002,2.4160941140660697e-05,1.0006888389999975,7.85760000001634e-05
1999-07-06,114.5386,99956.91410000001,6.5,100071.45270000001,2.567031728428759e-05,1.0007145269999975,5.288800000013971e-05
1999-07-07,120.58290000000001,99956.91410000001,6.5,100077.497,6.039984268157994e-05,1.0007749699999975,0.0
1999-07-08,131.76479999999998,99956.91410000001,6.5,100088.67890000001,0.00011173241073381135,1.0008867889999977,0.0
1999-07-09,134.4846,99956.91410000001,6.5,100091.3987,2.7173902482191536e-05,1.0009139869999977,0.0
1999-07-12,131.76479999999998,99956.91410000001,6.5,100088.67890000001,-2.717316408118453e-05,1.0008867889999977,2.719799999995054e-05
1999-07-13,129.80040000000002,99956.91410000001,6.5,100086.7145,-1.96265953512631e-05,1.0008671449999975,4.6842000000157924e-05
1999-07-14,135.24020000000002,99956.91410000001,6.5,100092.15430000001,5.435086991489868e-05,1.0009215429999976,0.0
1999-07-15,128.74259999999998,99956.91410000001,6.5,100085.6567,-6.491617695159047e-05,1.0008565669999976,6.497599999999437e-05
1999-07-16,128.2893,99956.91410000001,6.5,100085.20340000001,-4.529120504748185e-06,1.0008520339999978,6.950899999980109e-05
1999-07-19,131.6136,99956.91410000001,6.5,100088.5277,3.321469994621573e-05,1.0008852769999976,3.6265999999951504e-05
1999-07-20,127.836,99956.91410000001,6.5,100084.7501,-3.774258735556035e-05,1.0008475009999975,7.40420000000519e-05
1999-07-21,130.70700000000002,99956.91410000001,6.5,100087.6211,2.8685688850060842e-05,1.0008762109999976,4.533200000000903e-05
1999-07-22,126.6271,99956.91410000001,6.5,100083.5412,-4.076328276325647e-05,1.0008354119999976,8.61309999999893e-05
1999-07-23,128.8937,99956.91410000001,6.5,100085.80780000001,2.264708035726315e-05,1.0008580779999976,6.346499999998478e-05
1999-07-26,123.15169999999999,99956.91410000001,6.5,100080.06580000001,-5.737077140322011e-05,1.0008006579999975,0.00012088500000007052
1999-07-27,129.80040000000002,99956.91410000001,6.5,100086.7145,6.643380923909703e-05,1.0008671449999975,5.439800000006656e-05
1999-07-28,131.4625,99956.91410000001,6.5,100088.3766,1.6606599670065947e-05,1.0008837659999974,3.7777000000183136e-05
1999-07-29,130.2537,99956.91410000001,6.5,100087.16780000001,-1.2077326469461802e-05,1.0008716779999973,4.986500000025984e-05
1999-07-30,134.6358,99956.91410000001,6.5,100091.54990000001,4.378283546557782e-05,1.0009154989999973,6.044000000260397e-06
1999-08-02,134.7869,99956.91410000001,6.5,100091.70100000002,1.5096179462048553e-06,1.0009170099999973,4.533000000250809e-06
1999-08-03,133.578,99956.91410000001,6.5,100090.4921,-1.2077924422704278e-05,1.0009049209999972,1.6622000000410253e-05
1999-08-04,130.1026,99956.91410000001,6.5,100087.01670000001,-3.4722578809209814e-05,1.0008701669999973,5.137600000026943e-05
1999-08-05,132.3692,99956.91410000001,6.5,100089.28330000001,2.2646293942329976e-05,1.0008928329999973,2.8710000000264913e-05
1999-08-06,130.8581,99956.91410000001,6.5,100087.7722,-1.5097520435602974e-05,1.0008777219999974,4.382100000022149e-05
1999-08-09,131.6136,99956.91410000001,6.5,100088.5277,7.54837462557667e-06,1.0008852769999974,3.626600000017355e-05
1999-08-10,133.8802,99956.91410000001,6.5,100090.79430000001,2.264595205958564e-05,1.0009079429999974,1.3600000000169032e-05
1999-08-11,144.3066,99956.91410000001,6.5,100101.2207,0.00010416942010427199,1.0010122069999974,0.0
1999-08-12,145.0621,99956.91410000001,6.5,100101.9762,7.547360508786127e-06,1.0010197619999972,0.0
1999-08-13,145.2132,99956.91410000001,6.5,100102.12730000001,1.5094607093146806e-06,1.0010212729999972,0.0
1999-08-16,146.271,99956.91410000001,6.5,100103.1851,1.0567207995748618e-05,1.0010318509999971,0.0
1999-08-17,145.8176,99956.91410000001,6.5,100102.7317,-4.529326410041001e-06,1.001027316999997,4.534000000111504e-06
1999-08-18,145.36430000000001,99956.91410000001,6.5,100102.27840000001,-4.528347951060496e-06,1.0010227839999972,9.066999999918224e-06
1999-08-19,142.04000000000002,99956.91410000001,6.5,100098.9541,-3.320903433112754e-05,1.0009895409999972,4.2309999999989856e-05
1999-08-20,143.0977,99956.91410000001,6.5,100100.01180000001,1.0566543971579634e-05,1.0010001179999972,3.173299999992274e-05
1999-08-23,146.8754,99956.91410000001,6.5,100103.78950000001,3.7739256290469925e-05,1.0010378949999972,0.0
1999-08-24,145.9687,99956.91410000001,6.5,100102.8828,-9.057599163142527e-06,1.0010288279999973,9.066999999918224e-06
1999-08-25,148.38639999999998,99956.91410000001,6.5,100105.30050000001,2.4152151590239868e-05,1.0010530049999973,0.0
1999-08-26,150.1997,99956.91410000001,6.5,100107.1138,1.811392594541772e-05,1.0010711379999973,0.0
1999-08-27,156.5462,99956.91410000001,6.5,100113.4603,6.339709296465657e-05,1.0011346029999972,0.0
1999-08-30,150.0486,99956.91410000001,6.5,100106.9627,-6.490236158585017e-05,1.0010696269999972,6.497599999999437e-05
1999-08-31,157.7551,99956.91410000001,6.5,100114.6692,7.698265727129616e-05,1.0011466919999974,0.0
1999-09-01,165.9148,99956.91410000001,6.5,100122.82890000001,8.150354054214937e-05,1.0012282889999975,0.0
1999-09-02,170.5991,99956.91410000001,6.5,100127.51320000002,4.678553384351858e-05,1.0012751319999975,0.0
1999-09-03,177.70110000000003,99956.91410000001,6.5,100134.61520000001,7.092955545418e-05,1.0013461519999975,0.0
1999-09-07,184.65200000000002,99956.91410000001,6.5,100141.56610000001,6.941555611028605e-05,1.0014156609999976,0.0
1999-09-08,180.1188,99956.91410000001,6.5,100137.0329,-4.52679159768099e-05,1.0013703289999976,4.533200000000903e-05
1999-09-09,182.6876,99956.91410000001,6.5,100139.60170000001,2.565284715960736e-05,1.0013960169999976,1.964399999998534e-05
1999-09-10,187.2208,99956.91410000001,6.5,100144.1349,4.526880398003641e-05,1.0014413489999976,0.0
1999-09-13,181.3277,99956.91410000001,6.5,100138.2418,-5.8846182114269396e-05,1.0013824179999975,5.8931000000095324e-05
1999-09-14,188.1275,99956.91410000001,6.5,100145.04160000001,6.790412811108482e-05,1.0014504159999975,0.0
1999-09-15,182.23430000000002,99956.91410000001,6.5,100139.1484,-5.884664788047278e-05,1.0013914839999973,5.8932000000178064e-05
1999-09-16,185.70970000000003,99956.91410000001,6.5,100142.62380000002,3.4705707563364996e-05,1.0014262379999974,2.4178000000096844e-05
1999-09-17,186.0119,99956.91410000001,6.5,100142.926,3.01769604704738e-06,1.0014292599999972,2.1156000000299713e-05
1999-09-20,191.14950000000002,99956.91410000001,6.5,100148.06360000001,5.1302675138531484e-05,1.0014806359999973,0.0
1999-09-21,167.42589999999998,99956.91410000001,6.5,100124.34000000001,-0.00023688525915743774,1.0012433999999972,0.00023723600000002953
1999-09-22,169.9946,99956.91410000001,6.5,100126.90870000001,2.565510044805208e-05,1.0012690869999972,0.00021154900000008858
1999-09-23,153.07070000000002,99956.91410000001,6.5,100109.9848,-0.0001690244932130991,1.001099847999997,0.0003807880000001873
1999-09-24,156.9995,99956.91410000001,6.5,100113.91360000001,3.924483664508038e-05,1.0011391359999973,0.0003414999999999946
1999-09-27,148.2353,99956.91410000001,6.5,100105.14940000001,-8.754227744034448e-05,1.0010514939999973,0.0004291419999999935
1999-09-28,144.1555,99956.91410000001,6.5,100101.0696,-4.0755146208382165e-05,1.0010106959999971,0.00046994000000011305
1999-09-29,142.79549999999998,99956.91410000001,6.5,100099.7096,-1.3586268412857372e-05,1.0009970959999972,0.00048354000000006003
1999-09-30,153.07070000000002,99956.91410000001,6.5,100109.9848,0.00010264964844619584,1.0010998479999973,0.00038078799999996527
1999-10-01,149.2174,99956.91410000001,6.5,100106.1315,-3.84906661178297e-05,1.0010613149999974,0.0004193209999998615
1999-10-04,156.09290000000001,99956.91410000001,6.5,100113.00700000001,6.868210665000873e-05,1.0011300699999974,0.00035056599999983007
1999-10-05,164.2526,99956.91410000001,6.5,100121.16670000002,8.150489376479442e-05,1.0012116669999975,0.00026896899999973023
1999-10-06,162.4393,99956.91410000001,6.5,100119.3534,-1.811105543192415e-05,1.0011935339999973,0.000287101999999928
1999-10-07,160.4749,99956.91410000001,6.5,100117.38900000001,-1.9620582168089484e-05,1.0011738899999973,0.00030674599999991337
1999-10-08,158.51059999999998,99956.91410000001,6.5,100115.4247,-1.9619968315454095e-05,1.0011542469999972,0.000326389000000038
1999-10-11,161.23049999999998,99956.91410000001,6.5,100118.14460000001,2.716764183108289e-05,1.0011814459999975,0.0002991899999997827
1999-10-12,163.6482,99956.91410000001,6.5,100120.5623,2.4148469886853263e-05,1.0012056229999975,0.0002750129999997686
1999-10-13,154.8083,99956.91410000001,6.5,100111.72240000001,-8.829255246789458e-05,1.0011172239999977,0.0003634119999995633
1999-10-14,176.9456,99956.91410000001,6.5,100133.85970000002,0.00022112595277845593,1.0013385969999977,0.00014203899999953862
1999-10-15,180.2699,99956.91410000001,6.5,100137.18400000001,3.319856050643111e-05,1.0013718399999976,0.00010879599999968903
1999-10-18,177.09669999999997,99956.91410000001,6.5,100134.0108,-3.168852840917946e-05,1.0013401079999975,0.00014052799999975107
1999-10-19,165.6126,99956.91410000001,6.5,100122.5267,-0.00011468730662289595,1.0012252669999975,0.00025536899999978324
1999-10-20,181.6298,99956.91410000001,6.5,100138.5439,0.00015997598670280944,1.0013854389999977,9.519699999960274e-05
1999-10-21,184.0475,99956.91410000001,6.5,100140.96160000001,2.4143550583444195e-05,1.0014096159999977,7.101999999958863e-05
1999-10-22,178.75889999999998,99956.91410000001,6.5,100135.67300000001,-5.2811555985687875e-05,1.0013567299999977,0.00012390599999956287
1999-10-25,180.1188,99956.91410000001,6.5,100137.0329,1.3580574826699277e-05,1.0013703289999978,0.00011030699999947657
1999-10-26,181.4787,99956.91410000001,6.5,100138.39280000002,1.3580390397338604e-05,1.0013839279999979,9.670799999939028e-05
1999-10-27,184.65200000000002,99956.91410000001,6.5,100141.56610000001,3.1689144505575584e-05,1.0014156609999978,6.497499999946754e-05
1999-10-28,188.2786,99956.91410000001,6.5,100145.19270000001,3.621473221593341e-05,1.0014519269999977,2.870899999951604e-05
1999-10-29,193.7183,99956.91410000001,6.5,100150.6324,5.431813403444785e-05,1.0015063239999975,0.0
1999-11-01,187.6741,99956.91410000001,6.5,100144.58820000001,-6.0351091701993376e-05,1.0014458819999976,6.044199999988287e-05
1999-11-02,194.0206,99956.91410000001,6.5,100150.93470000001,6.337336958561757e-05,1.0015093469999976,0.0
1999-11-03,197.04270000000002,99956.91410000001,6.5,100153.95680000001,3.0175454767800147e-05,1.0015395679999974,0.0
1999-11-04,202.1803,99956.91410000001,6.5,100159.0944,5.129702474215847e-05,1.0015909439999975,0.0
1999-11-05,213.51330000000002,99956.91410000001,6.5,100170.42740000002,0.00011314998471090298,1.0017042739999977,0.0
1999-11-08,233.006,99956.91410000001,6.5,100189.9201,0.00019459535619370527,1.0018992009999974,0.0
1999-11-09,216.68660000000003,99956.91410000001,6.5,100173.60070000001,-0.00016288464931102364,1.0017360069999974,0.00016319399999997763
1999-11-10,221.0686,99956.91410000001,6.5,100177.98270000001,4.374406000562381e-05,1.0017798269999973,0.00011937400000006093
1999-11-11,223.033,99956.91410000001,6.5,100179.9471,1.9609099195738722e-05,1.0017994709999973,9.973000000007559e-05
1999-11-12,219.1043,99956.91410000001,6.5,100176.01840000002,-3.9216431169331045e-05,1.0017601839999974,0.00013901699999996353
1999-11-15,216.2332,99956.91410000001,6.5,100173.14730000001,-2.8660552154669006e-05,1.0017314729999975,0.0001677279999998671
1999-11-16,220.46419999999998,99956.91410000001,6.5,100177.37830000001,4.2236868003531214e-05,1.0017737829999975,0.00012541799999987724
1999-11-17,218.1977,99956.91410000001,6.5,100175.11180000001,-2.2624868392995268e-05,1.0017511179999976,0.00014808299999979901
1999-11-18,216.68660000000003,99956.91410000001,6.5,100173.60070000001,-1.5084585111568849e-05,1.0017360069999974,0.00016319399999997763
1999-11-19,223.4864,99956.91410000001,6.5,100180.4005,6.788015956771254e-05,1.0018040049999972,9.519600000018613e-05
1999-11-22,219.1043,99956.91410000001,6.5,100176.01840000002,-4.374208905255639e-05,1.0017601839999972,0.00013901700000018558
1999-11-23,224.39299999999997,99956.91410000001,6.5,100181.3071,5.279407271774339e-05,1.001813070999997,8.613000000035065e-05
1999-11-24,228.9262,99956.91410000001,6.5,100185.84030000001,4.5249958612325614e-05,1.001858402999997,4.0798000000341617e-05
1999-11-26,229.83279999999996,99956.91410000001,6.5,100186.74690000001,9.049182971176961e-06,1.0018674689999971,3.173200000028409e-05
1999-11-29,228.62390000000002,99956.91410000001,6.5,100185.53800000002,-1.2066466248294994e-05,1.0018553799999972,4.382100000022149e-05
1999-11-30,236.6325,99956.91410000001,6.5,100193.54660000002,7.993768521763478e-05,1.0019354659999973,0.0
1999-12-01,249.17439999999996,99956.91410000001,6.5,100206.08850000001,0.00012517672470524488,1.0020608849999972,0.0
1999-12-02,266.4006,99956.91410000001,6.5,100223.3147,0.00017190771796249393,1.002233146999997,0.0
1999-12-03,278.0357,99956.91410000001,6.5,100234.9498,0.00011609175005666827,1.002349497999997,0.0
1999-12-06,280.4534,99956.91410000001,6.5,100237.36750000001,2.4120329334520463e-05,1.002373674999997,0.0
1999-12-07,284.83549999999997,99956.91410000001,6.5,100241.74960000001,4.3717229505357835e-05,1.002417495999997,0.0
1999-12-08,266.09830000000005,99956.91410000001,6.5,100223.0124,-0.00018692012135435032,1.002230123999997,0.00018737200000007448
1999-12-09,254.46310000000003,99956.91410000001,6.5,100211.3772,-0.000116093097995984,1.0021137719999968,0.00030372400000011623
1999-12-10,249.02330000000003,99956.91410000001,6.5,100205.93740000001,-5.428325756995367e-05,1.002059373999997,0.00035812199999996075
1999-12-13,239.3525,99956.91410000001,6.5,100196.2666,-9.650925135706867e-05,1.001962665999997,0.00045483000000001717
1999-12-14,229.37950000000004,99956.91410000001,6.5,100186.2936,-9.953464673306822e-05,1.0018629359999969,0.0005545600000000928
1999-12-15,234.517,99956.91410000001,6.5,100191.43110000002,5.127946963012775e-05,1.001914310999997,0.0005031849999999061
1999-12-16,237.6903,99956.91410000001,6.5,100194.60440000001,3.167236923506955e-05,1.001946043999997,0.00047145199999998333
1999-12-17,241.77020000000002,99956.91410000001,6.5,100198.68430000001,4.0719757560037095e-05,1.001986842999997,0.00043065300000000306
1999-12-20,236.9348,99956.91410000001,6.5,100193.84890000001,-4.8258118694688434e-05,1.001938488999997,0.00047900700000003127
1999-12-21,247.81439999999998,99956.91410000001,6.5,100204.72850000001,0.00010858550818682033,1.0020472849999968,0.0003702110000001202
1999-12-22,241.61900000000003,99956.91410000001,6.5,100198.53310000002,-6.18274216470649e-05,1.0019853309999969,0.0004321650000000954
1999-12-23,250.23209999999997,99956.91410000001,6.5,100207.1462,8.596034027164023e-05,1.0020714619999969,0.0003460340000001061
1999-12-27,240.10799999999998,99956.91410000001,6.5,100197.0221,-0.00010103171663822241,1.0019702209999968,0.00044727500000019127
1999-12-28,237.38810000000004,99956.91410000001,6.5,100194.3022,-2.7145517331628177e-05,1.0019430219999967,0.00047447400000022455
1999-12-29,243.4323,99956.91410000001,6.5,100200.34640000001,6.032478761053284e-05,1.0020034639999968,0.00041403200000011964
1999-12-30,242.52580000000003,99956.91410000001,6.5,100199.43990000001,-9.0468749117667e-06,1.0019943989999969,0.0004230970000000944
1999-12-31,248.57,99956.91410000001,6.5,100205.48410000002,6.0321694473008947e-05,1.002054840999997,0.0003626549999999895
2000-01-03,270.6315,99956.91410000001,6.5,100227.54560000001,0.00022016260086110684,1.002275455999997,0.00014204000000006545
2000-01-04,247.81439999999998,99956.91410000001,6.5,100204.72850000001,-0.00022765298564786374,1.0020472849999968,0.0003702110000001202
2000-01-05,251.44099999999997,99956.91410000001,6.5,100208.35510000002,3.61919048561532e-05,1.002083550999997,0.00033394499999994665
2000-01-06,229.68160000000003,99956.91410000001,6.5,100186.5957,-0.00021714157445551496,1.0018659569999968,0.0005515390000001563
2000-01-07,240.56130000000002,99956.91410000001,6.5,100197.47540000001,0.00010859436757959529,1.0019747539999968,0.0004427420000001625
2000-01-10,236.33040000000003,99956.91410000001,6.5,100193.24450000002,-4.222561479827469e-05,1.001932444999997,0.0004850510000000696
2000-01-11,224.2418,99956.91410000001,6.5,100181.15590000001,-0.00012065284501294737,1.001811558999997,0.0006059370000000008
2000-01-12,210.79340000000002,99956.91410000001,6.5,100167.7075,-0.00013424081484381123,1.0016770749999968,0.0007404210000001576
2000-01-13,233.91259999999997,99956.91410000001,6.5,100190.8267,0.0002308049228341158,1.0019082669999968,0.0005092290000001665
2000-01-14,242.828,99956.91410000001,6.5,100199.7421,8.898419439828942e-05,1.001997420999997,0.00042007500000007525
2000-01-18,251.2899,99956.91410000001,6.5,100208.20400000001,8.445031716308726e-05,1.002082039999997,0.00033545599999995623
2000-01-19,257.6363,99956.91410000001,6.5,100214.55040000001,6.333213995124432e-05,1.002145503999997,0.0002719920000000542
2000-01-20,274.4092,99956.91410000001,6.5,100231.3233,0.00016736990719468103,1.0023132329999969,0.00010426300000010436
2000-01-21,269.1205,99956.91410000001,6.5,100226.03460000001,-5.27649423939236e-05,1.002260345999997,0.00015714999999993928
2000-01-24,256.8808,99956.91410000001,6.5,100213.79490000001,-0.00012212096436670095,1.002137948999997,0.0002795469999998801
2000-01-25,271.387,99956.91410000001,6.5,100228.30110000001,0.00014475252648082915,1.0022830109999972,0.00013448499999979546
2000-01-26,266.4006,99956.91410000001,6.5,100223.3147,-4.975041924570878e-05,1.002233146999997,0.00018434899999997256
2000-01-27,265.9472,99956.91410000001,6.5,100222.8613,-4.523897471964133e-06,1.0022286129999969,0.00018888300000008407
2000-01-28,245.6989,99956.91410000001,6.5,100202.61300000001,-0.00020203274719310382,1.0020261299999969,0.0003913660000001151
2000-01-31,250.8365,99956.91410000001,6.5,100207.75060000001,5.127211602751203e-05,1.002077505999997,0.00033999000000006774
2000-02-01,242.3746,99956.91410000001,6.5,100199.2887,-8.444356798098518e-05,1.0019928869999968,0.00042460900000018675
2000-02-02,238.8992,99956.91410000001,6.5,100195.81330000001,-3.468487695956757e-05,1.001958132999997,0.00045936300000004593
2000-02-03,249.7789,99956.91410000001,6.5,100206.69300000001,0.00010858437734739823,1.002066929999997,0.0003505660000000521
2000-02-04,261.11179999999996,99956.91410000001,6.5,100218.02590000001,0.00011309524005542748,1.0021802589999969,0.00023723700000011227
2000-02-07,275.7692,99956.91410000001,6.5,100232.6833,0.00014625512594523826,1.0023268329999968,9.066300000015737e-05
2000-02-08,277.7336,99956.91410000001,6.5,100234.64770000002,1.959839780130146e-05,1.0023464769999968,7.101900000017203e-05
2000-02-09,272.2937,99956.91410000001,6.5,100229.2078,-5.427165281501889e-05,1.0022920779999966,0.00012541800000032133
2000-02-10,274.4092,99956.91410000001,6.5,100231.3233,2.1106621976185735e-05,1.0023132329999966,0.0001042630000003264
2000-02-11,262.9251,99956.91410000001,6.5,100219.8392,-0.00011457595911035234,1.0021983919999966,0.00021910400000035857
2000-02-14,280.0001,99956.91410000001,6.5,100236.91420000001,0.00017037544797826598,1.0023691419999967,4.835400000025025e-05
2000-02-15,287.70660000000004,99956.91410000001,6.5,100244.62070000001,7.688285360241132e-05,1.0024462069999966,0.0
